,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
507,01,ATLANTIC,4180,PLEASANTVILLE CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,237,721,18.1,33.3,37.6,11,0,6
536,01,ATLANTIC,4800,SOMERS POINT CITY,50.0,DAWES AVENUE ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,52,11,41,732,17.1,17.1,34.1,29.3,2.4,6
546,01,ATLANTIC,4800,SOMERS POINT CITY,55.0,JORDAN ROAD ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,37,739,8.1,27,24.3,37.8,2.7,6
557,01,ATLANTIC,4800,SOMERS POINT CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,94,16,78,736,12.8,21.8,29.5,33.3,2.6,6
569,01,ATLANTIC,5350,VENTNOR CITY,40.0,VENTNOR MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,82,745,6.1,19.5,29.3,39,6.1,6
583,01,ATLANTIC,5350,VENTNOR CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,82,745,6.1,19.5,29.3,39,6.1,6
597,01,ATLANTIC,5760,WEYMOUTH TWP,20.0,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,12,722,33.3,16.7,25,25,0,6
606,01,ATLANTIC,5760,WEYMOUTH TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,12,722,33.3,16.7,25,25,0,6
615,03,BERGEN,0040,ALLENDALE BORO,10.0,BROOKSIDE,I,TOTAL,ALL STUDENTS,108,17,91,762,0,6.6,24.2,56,13.2,6
626,03,BERGEN,0040,ALLENDALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,108,17,91,762,0,6.6,24.2,56,13.2,6
637,03,BERGEN,0080,ALPINE BORO,10.0,ALPINE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,17,776,0,5.9,5.9,52.9,35.3,6
644,03,BERGEN,0080,ALPINE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,17,776,0,5.9,5.9,52.9,35.3,6
651,03,BERGEN,0300,BERGENFIELD BORO,75.0,ROY W. BROWN MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,240,748,3.8,16.7,29.2,45.8,4.6,6
665,03,BERGEN,0300,BERGENFIELD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,240,748,3.8,16.7,29.2,45.8,4.6,6
679,03,BERGEN,0440,BOGOTA BORO,30.0,E. ROY BIXBY,DE,TOTAL,ALL STUDENTS,*,*,48,748,10.4,12.5,33.3,29.2,14.6,6
692,03,BERGEN,0440,BOGOTA BORO,50.0,LILLIAN M. STEEN,DE,TOTAL,ALL STUDENTS,*,*,38,752,5.3,5.3,31.6,52.6,5.3,6
705,03,BERGEN,0440,BOGOTA BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,86,750,8.1,9.3,32.6,39.5,10.5,6
719,03,BERGEN,0740,CARLSTADT BORO,50.0,CARLSTADT PUBLIC SCHOOL,DE,TOTAL,ALL STUDENTS,61,11,50,758,6,10,20,48,16,6
732,03,BERGEN,0740,CARLSTADT BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,61,11,50,758,6,10,20,48,16,6
745,03,BERGEN,0890,CLIFFSIDE PARK BORO,50.0,SCHOOL #3,B,TOTAL,ALL STUDENTS,*,*,48,768,2.1,2.1,22.9,50,22.9,6
758,03,BERGEN,0890,CLIFFSIDE PARK BORO,60.0,SCHOOL #4,B,TOTAL,ALL STUDENTS,*,*,37,755,5.4,10.8,21.6,45.9,16.2,6
770,03,BERGEN,0890,CLIFFSIDE PARK BORO,70.0,SCHOOL #5,B,TOTAL,ALL STUDENTS,*,*,28,758,3.6,7.1,10.7,71.4,7.1,6
783,03,BERGEN,0890,CLIFFSIDE PARK BORO,80.0,SCHOOL #6,B,TOTAL,ALL STUDENTS,*,*,60,736,18.3,13.3,26.7,36.7,5,6
795,03,BERGEN,0890,CLIFFSIDE PARK BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,173,752,8.7,8.7,22,48,12.7,6
810,03,BERGEN,0930,CLOSTER BORO,60.0,TENAKILL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,120,782,0,2.5,14.2,45.8,37.5,6
822,03,BERGEN,0930,CLOSTER BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,120,782,0,2.5,14.2,45.8,37.5,6
834,03,BERGEN,0990,CRESSKILL BORO,45.0,CRESSKILL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,136,12,124,758,4.8,12.1,25.8,39.5,17.7,6
845,03,BERGEN,0990,CRESSKILL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,136,12,124,758,4.8,12.1,25.8,39.5,17.7,6
856,03,BERGEN,1070,DEMAREST BORO,40.0,DEMAREST MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,78,762,1.3,6.4,24.4,55.1,12.8,6
868,03,BERGEN,1070,DEMAREST BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,78,762,1.3,6.4,24.4,55.1,12.8,6
880,03,BERGEN,1130,DUMONT BORO,60.0,HONISS ELEMENTARY\MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,62,758,4.8,6.5,22.6,54.8,11.3,6
893,03,BERGEN,1130,DUMONT BORO,80.0,SELZER ELEMENTARY\MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,44,765,0,2.3,25,59.1,13.6,6
906,03,BERGEN,1130,DUMONT BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,217,763,1.8,4.6,22.1,59.4,12,6
920,03,BERGEN,1230,EAST RUTHERFORD BORO,40.0,ALFRED S. FAUST,CD,TOTAL,ALL STUDENTS,*,*,86,759,3.5,8.1,20.9,54.7,12.8,6
932,03,BERGEN,1230,EAST RUTHERFORD BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,86,759,3.5,8.1,20.9,54.7,12.8,6
944,03,BERGEN,1270,EDGEWATER BORO,50.0,ELEANOR VAN GELDER,GH,TOTAL,ALL STUDENTS,*,*,75,761,1.3,6.7,21.3,56,14.7,6
958,03,BERGEN,1270,EDGEWATER BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,75,761,1.3,6.7,21.3,56,14.7,6
972,03,BERGEN,1345,ELMWOOD PARK,60.0,MEMORIAL MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,177,743,5.6,18.6,33.3,39,3.4,6
985,03,BERGEN,1345,ELMWOOD PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,179,743,6.1,19,33,38.5,3.4,6
998,03,BERGEN,1360,EMERSON BORO,60.0,PATRICK M VILLANO SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,87,765,0,9.2,20.7,51.7,18.4,6
1010,03,BERGEN,1360,EMERSON BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,87,765,0,9.2,20.7,51.7,18.4,6
1022,03,BERGEN,1370,ENGLEWOOD CITY,60.0,DR. LEROY MCCLOUD ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,184,736,7.1,25,39.1,27.7,1.1,6
1036,03,BERGEN,1370,ENGLEWOOD CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,184,736,7.1,25,39.1,27.7,1.1,6
1050,03,BERGEN,1380,ENGLEWOOD CLIFFS BORO,60.0,UPPER SCHOOL,I,TOTAL,ALL STUDENTS,*,*,49,784,0,4.1,12.2,34.7,49,6
1058,03,BERGEN,1380,ENGLEWOOD CLIFFS BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,49,784,0,4.1,12.2,34.7,49,6
1066,03,BERGEN,1450,FAIR LAWN BORO,60.0,THOMAS JEFFERSON MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,221,765,1.8,5,18.1,58.4,16.7,6
1081,03,BERGEN,1450,FAIR LAWN BORO,70.0,MEMORIAL MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,133,765,2.3,10.5,16.5,47.4,23.3,6
1094,03,BERGEN,1450,FAIR LAWN BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,377,14,363,764,2.5,6.9,17.4,54.5,18.7,6
1109,03,BERGEN,1470,FAIRVIEW BORO,60.0,LINCOLN SCHOOL,A,TOTAL,ALL STUDENTS,*,*,134,735,12.7,18.7,38.1,28.4,2.2,6
1123,03,BERGEN,1470,FAIRVIEW BORO,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,134,735,12.7,18.7,38.1,28.4,2.2,6
1137,03,BERGEN,1550,FORT LEE BORO,60.0,SCHOOL NO. 1,FG,TOTAL,ALL STUDENTS,*,*,72,776,2.8,4.2,11.1,47.2,34.7,6
1150,03,BERGEN,1550,FORT LEE BORO,70.0,SCHOOL NO. 2,FG,TOTAL,ALL STUDENTS,*,*,58,765,3.4,13.8,17.2,36.2,29.3,6
1163,03,BERGEN,1550,FORT LEE BORO,80.0,SCHOOL NO. 3,FG,TOTAL,ALL STUDENTS,*,*,52,780,1.9,1.9,11.5,42.3,42.3,6
1177,03,BERGEN,1550,FORT LEE BORO,90.0,SCHOOL NO. 4,FG,TOTAL,ALL STUDENTS,*,*,70,770,1.4,2.9,15.7,57.1,22.9,6
1191,03,BERGEN,1550,FORT LEE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,252,773,2.4,5.6,13.9,46.4,31.7,6
1206,03,BERGEN,1580,FRANKLIN LAKES BORO,15.0,FRANKLIN AVENUE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,159,32,127,769,2.4,9.4,14.2,46.5,27.6,6
1215,03,BERGEN,1580,FRANKLIN LAKES BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,159,32,127,769,2.4,9.4,14.2,46.5,27.6,6
1245,03,BERGEN,1700,GARFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,347,22,325,742,6.2,19.1,34.5,38.8,1.5,6
1260,03,BERGEN,1760,GLEN ROCK BORO,60.0,GLEN ROCK MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,220,26,194,763,.5,8.8,23.7,50.5,16.5,6
1271,03,BERGEN,1760,GLEN ROCK BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,222,26,196,762,1,8.7,24,50,16.3,6
1282,03,BERGEN,1860,HACKENSACK CITY,300.0,HACKENSACK MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,313,40,273,732,15,22.3,33,27.5,2.2,6
1296,03,BERGEN,1860,HACKENSACK CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,341,41,300,731,16,21.7,34,25.7,2.7,6
1310,03,BERGEN,2050,HARRINGTON PARK BORO,50.0,HARRINGTON PARK SCHOOL DISTRICT,I,TOTAL,ALL STUDENTS,87,16,71,749,2.8,19.7,31,38,8.5,6
1321,03,BERGEN,2050,HARRINGTON PARK BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,87,16,71,749,2.8,19.7,31,38,8.5,6
1332,03,BERGEN,2080,HASBROUCK HEIGHTS BORO,55.0,HASBROUCK HEIGHTS MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,140,747,4.3,16.4,29.3,42.9,7.1,6
1342,03,BERGEN,2080,HASBROUCK HEIGHTS BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,140,747,4.3,16.4,29.3,42.9,7.1,6
1352,03,BERGEN,2090,HAWORTH BORO,50.0,HAWORTH PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,48,775,0,4.2,20.8,43.8,31.3,6
1363,03,BERGEN,2090,HAWORTH BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,48,775,0,4.2,20.8,43.8,31.3,6
1374,03,BERGEN,2180,HILLSDALE BORO,20.0,GEORGE G WHITE,GH,TOTAL,ALL STUDENTS,*,*,152,758,3.9,8.6,23,52.6,11.8,6
1387,03,BERGEN,2180,HILLSDALE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,152,758,3.9,8.6,23,52.6,11.8,6
1400,03,BERGEN,2200,HO HO KUS BORO,50.0,HO-HO-KUS PUBLIC SCHOOL,J,TOTAL,ALL STUDENTS,*,*,70,771,0,2.9,20,47.1,30,6
1408,03,BERGEN,2200,HO HO KUS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,70,771,0,2.9,20,47.1,30,6
1416,03,BERGEN,2620,LEONIA BORO,55.0,LEONIA MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,96,759,2.1,8.3,28.1,49,12.5,6
1430,03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,96,759,2.1,8.3,28.1,49,12.5,6
1444,03,BERGEN,2710,LITTLE FERRY BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,109,749,6.4,16.5,24.8,44,8.3,6
1458,03,BERGEN,2710,LITTLE FERRY BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,109,749,6.4,16.5,24.8,44,8.3,6
1472,03,BERGEN,2740,LODI BOROUGH,67.0,THOMAS JEFFERSON MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,213,744,4.7,18.8,33.3,39.9,3.3,6
1487,03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,251,741,5.2,20.3,35.1,36.7,2.8,6
1502,03,BERGEN,2860,LYNDHURST TWP,80.0,JEFFERSON SCHOOL,DE,TOTAL,ALL STUDENTS,51,20,31,743,6.5,32.3,22.6,35.5,3.2,6
1511,03,BERGEN,2860,LYNDHURST TWP,90.0,LINCOLN SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,43,753,0,14,34.9,44.2,7,6
1523,03,BERGEN,2860,LYNDHURST TWP,110.0,ROOSEVELT SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,78,745,5.1,11.5,35.9,46.2,1.3,6
1535,03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,180,28,152,747,3.9,16.4,32.9,43.4,3.3,6
1548,03,BERGEN,2900,MAHWAH TWP,76.0,RAMAPO RIDGE,I,TOTAL,ALL STUDENTS,241,30,211,765,1.9,4.3,22.3,53.6,18,6
1561,03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,241,30,211,765,1.9,4.3,22.3,53.6,18,6
1574,03,BERGEN,3060,MAYWOOD BORO,60.0,MAYWOOD AVENUE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,83,758,2.4,8.4,26.5,49.4,13.3,6
1587,03,BERGEN,3060,MAYWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,83,758,2.4,8.4,26.5,49.4,13.3,6
1600,03,BERGEN,3170,MIDLAND PARK BORO,70.0,HIGHLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,774,0,1.5,10.4,65.7,22.4,6
1612,03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,67,774,0,1.5,10.4,65.7,22.4,6
1624,03,BERGEN,3330,MONTVALE BORO,20.0,FIELDSTONE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,125,13,112,766,.9,2.7,20.5,63.4,12.5,6
1634,03,BERGEN,3330,MONTVALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,125,13,112,766,.9,2.7,20.5,63.4,12.5,6
1644,03,BERGEN,3350,MOONACHIE BORO,60.0,ROBERT L. CRAIG SCHOOL,B,TOTAL,ALL STUDENTS,*,*,34,734,14.7,23.5,23.5,38.2,0,6
1655,03,BERGEN,3350,MOONACHIE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,34,734,14.7,23.5,23.5,38.2,0,6
1666,03,BERGEN,3550,NEW MILFORD BORO,85.0,DAVID E. OWENS MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,120,762,3.3,5.8,17.5,60,13.3,6
1680,03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,120,762,3.3,5.8,17.5,60,13.3,6
1694,03,BERGEN,3600,NORTH ARLINGTON BORO,90.0,NORTH ARLINGTON MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,140,29,111,750,.9,12.6,35.1,48.6,2.7,6
1707,03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,141,30,111,750,.9,12.6,35.1,48.6,2.7,6
1720,03,BERGEN,3730,NORTHVALE BORO,50.0,NORTHVALE PUBLIC SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,60,753,10,10,25,40,15,6
1731,03,BERGEN,3730,NORTHVALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,60,753,10,10,25,40,15,6
1742,03,BERGEN,3740,NORWOOD BORO,20.0,NORWOOD PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,78,15,63,758,3.2,6.3,25.4,54,11.1,6
1753,03,BERGEN,3740,NORWOOD BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,78,15,63,758,3.2,6.3,25.4,54,11.1,6
1764,03,BERGEN,3760,OAKLAND BORO,80.0,VALLEY MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,181,43,138,764,2.2,4.3,22.5,52.9,18.1,6
1774,03,BERGEN,3760,OAKLAND BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,186,46,140,763,2.9,4.3,22.9,52.1,17.9,6
1784,03,BERGEN,3850,OLD TAPPAN BORO,30.0,CHARLES DEWOLF MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,96,764,2.1,3.1,26,53.1,15.6,6
1795,03,BERGEN,3850,OLD TAPPAN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,97,764,3.1,3.1,25.8,52.6,15.5,6
1806,03,BERGEN,3870,ORADELL BORO,50.0,ORADELL PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,106,770,0,4.7,14.2,59.4,21.7,6
1817,03,BERGEN,3870,ORADELL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,106,770,0,4.7,14.2,59.4,21.7,6
1828,03,BERGEN,3910,PALISADES PARK,70.0,LINDBERGH ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,92,748,9.8,13,26.1,43.5,7.6,6
1844,03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,92,748,9.8,13,26.1,43.5,7.6,6
1860,03,BERGEN,3930,PARAMUS BORO,60.0,WEST BROOK MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,136,22,114,764,1.8,6.1,19.3,59.6,13.2,6
1872,03,BERGEN,3930,PARAMUS BORO,65.0,EAST BROOK MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,147,15,132,755,6.1,6.1,26.5,54.5,6.8,6
1885,03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,283,37,246,759,4.1,6.1,23.2,56.9,9.8,6
1900,03,BERGEN,3940,PARK RIDGE BORO,60.0,EAST BROOK ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,42,769,2.4,7.1,14.3,59.5,16.7,6
1911,03,BERGEN,3940,PARK RIDGE BORO,70.0,WEST RIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,52,769,1.9,3.8,23.1,44.2,26.9,6
1923,03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,111,17,94,769,2.1,5.3,19.1,51.1,22.3,6
1935,03,BERGEN,4310,RAMSEY BORO,55.0,ERIC S. SMITH MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,229,765,1.7,4.8,21,57.6,14.8,6
1946,03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,229,765,1.7,4.8,21,57.6,14.8,6
1957,03,BERGEN,4370,RIDGEFIELD BORO,100.0,SLOCUM SKEWES SCHOOL,DE,TOTAL,ALL STUDENTS,126,16,110,754,6.4,9.1,26.4,48.2,10,6
1966,03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,126,16,110,754,6.4,9.1,26.4,48.2,10,6
1975,03,BERGEN,4380,RIDGEFIELD PARK TWP,60.0,GRANT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,27,751,0,7.4,37,55.6,0,6
1985,03,BERGEN,4380,RIDGEFIELD PARK TWP,70.0,LINCOLN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,38,746,2.6,18.4,26.3,50,2.6,6
1995,03,BERGEN,4380,RIDGEFIELD PARK TWP,80.0,ROOSEVELT  ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,58,758,3.4,8.6,22.4,51.7,13.8,6
2009,03,BERGEN,4380,RIDGEFIELD PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,134,11,123,753,2.4,11.4,26.8,52,7.3,6
2024,03,BERGEN,4390,RIDGEWOOD VILLAGE,60.0,BENJAMIN FRANKLIN MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,242,44,198,771,.5,4.5,17.2,52.5,25.3,6
2038,03,BERGEN,4390,RIDGEWOOD VILLAGE,70.0,GEORGE WASHINGTON MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,214,27,187,771,2.1,3.2,16,50.3,28.3,6
2051,03,BERGEN,4390,RIDGEWOOD VILLAGE,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,456,71,385,771,1.3,3.9,16.6,51.4,26.8,6
2065,03,BERGEN,4410,RIVER EDGE BORO,30.0,CHERRY HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,92,763,0,7.6,20.7,58.7,13,6
2075,03,BERGEN,4410,RIVER EDGE BORO,50.0,ROOSEVELT SCHOOL,I,TOTAL,ALL STUDENTS,*,*,82,768,1.2,8.5,8.5,62.2,19.5,6
2085,03,BERGEN,4410,RIVER EDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,174,765,.6,8,14.9,60.3,16.1,6
2095,03,BERGEN,4430,RIVER VALE TWP,50.0,HOLDRUM MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,141,769,.7,4.3,19.9,52.5,22.7,6
2106,03,BERGEN,4430,RIVER VALE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,145,769,.7,4.1,19.3,53.1,22.8,6
2117,03,BERGEN,4470,ROCHELLE PARK TWP,50.0,MIDLAND SCHOOL #1,FG,TOTAL,ALL STUDENTS,*,*,48,750,6.3,6.3,41.7,39.6,6.3,6
2129,03,BERGEN,4470,ROCHELLE PARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,48,750,6.3,6.3,41.7,39.6,6.3,6
2141,03,BERGEN,4600,RUTHERFORD BORO,80.0,PIERREPONT SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,103,762,2.9,8.7,18.4,47.6,22.3,6
2154,03,BERGEN,4600,RUTHERFORD BORO,100.0,UNION SCHOOL,GH,TOTAL,ALL STUDENTS,99,12,87,769,2.3,2.3,19.5,52.9,23,6
2168,03,BERGEN,4600,RUTHERFORD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,207,17,190,765,2.6,5.8,18.9,50,22.6,6
2182,03,BERGEN,4610,SADDLE BROOK TWP,80.0,FRANKLIN SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,36,761,0,5.6,16.7,75,2.8,6
2194,03,BERGEN,4610,SADDLE BROOK TWP,85.0,HELEN I. SMITH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,54,753,1.9,13,29.6,50,5.6,6
2204,03,BERGEN,4610,SADDLE BROOK TWP,90.0,SALOME H. LONG MEMORIAL SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,46,755,2.2,2.2,37,54.3,4.3,6
2215,03,BERGEN,4610,SADDLE BROOK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,149,13,136,756,1.5,7.4,28.7,58.1,4.4,6
2228,03,BERGEN,4870,SOUTH HACKENSACK TWP,50.0,MEMORIAL,CD,TOTAL,ALL STUDENTS,*,*,22,756,0,4.5,40.9,45.5,9.1,6
2239,03,BERGEN,4870,SOUTH HACKENSACK TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,22,756,0,4.5,40.9,45.5,9.1,6
2250,03,BERGEN,5150,TEANECK TWP,60.0,BENJAMIN FRANKLIN MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,123,11,112,747,7.1,11.6,33,42,6.3,6
2262,03,BERGEN,5150,TEANECK TWP,70.0,THOMAS JEFFERSON MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,138,748,8.7,15.2,23.2,44.9,8,6
2274,03,BERGEN,5150,TEANECK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,269,19,250,748,8,13.6,27.6,43.6,7.2,6
2288,03,BERGEN,5160,TENAFLY BORO,95.0,TENAFLY MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,268,777,.7,4.5,7.5,56,31.3,6
2302,03,BERGEN,5160,TENAFLY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,270,776,1.1,4.8,7.4,55.6,31.1,6
2316,03,BERGEN,5330,UPPER SADDLE RIVER BORO,50.0,EMIL A. CAVALLINI MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,*,*,151,773,.7,5.3,13.2,55,25.8,6
2326,03,BERGEN,5330,UPPER SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,162,11,151,773,.7,5.3,13.2,55,25.8,6
2336,03,BERGEN,5410,WALDWICK BORO,70.0,WALDWICK MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,114,15,99,756,3,4,33.3,50.5,9.1,6
2348,03,BERGEN,5410,WALDWICK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,120,16,104,755,2.9,5.8,32.7,50,8.7,6
2360,03,BERGEN,5430,WALLINGTON BORO,55.0,FRANK W. GAVLAK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,92,753,1.1,16.3,26.1,50,6.5,6
2373,03,BERGEN,5430,WALLINGTON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,92,753,1.1,16.3,26.1,50,6.5,6
