,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
13980,27,MORRIS,3380,MORRIS PLAINS BORO,20.0,MORRIS PLAINS BOROUGH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,48,793,0,0,4.2,60.4,35.4,9 and Algebra I
13991,27,MORRIS,3380,MORRIS PLAINS BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,48,793,0,0,4.2,60.4,35.4,9 and Algebra I
14002,27,MORRIS,3385,MORRIS SCHOOL DISTRICT,50.0,MORRISTOWN HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,294,25,269,715,29.7,29.7,29.7,10.8,0,9 and Algebra I
14020,27,MORRIS,3385,MORRIS SCHOOL DISTRICT,75.0,FRELINGHUYSEN MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,161,768,0,0,14.9,80.1,5,9 and Algebra I
14033,27,MORRIS,3385,MORRIS SCHOOL DISTRICT,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,462,32,430,735,18.6,18.6,24.2,36.7,1.9,9 and Algebra I
14053,27,MORRIS,3410,MOUNT ARLINGTON BORO,50.0,MOUNT ARLINGTON PUBLIC SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,20,772,0,0,15,80,5,9 and Algebra I
14064,27,MORRIS,3410,MOUNT ARLINGTON BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,20,772,0,0,15,80,5,9 and Algebra I
14075,27,MORRIS,3450,MOUNT OLIVE TWP,10.0,MOUNT OLIVE HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,146,741,2.1,19.9,39.7,38.4,0,9 and Algebra I
14089,27,MORRIS,3450,MOUNT OLIVE TWP,40.0,MOUNT OLIVE MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,233,779,0,.4,9,77.3,13.3,9 and Algebra I
14103,27,MORRIS,3450,MOUNT OLIVE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,380,764,1.1,7.9,20.8,62.1,8.2,9 and Algebra I
14119,27,MORRIS,3460,MOUNTAIN LAKES BORO,50.0,MOUNTAIN LAKES HIGH SCHOOL,J,TOTAL,ALL STUDENTS,*,*,63,737,6.3,19,38.1,36.5,0,9 and Algebra I
14134,27,MORRIS,3460,MOUNTAIN LAKES BORO,60.0,BRIARCLIFF MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,*,*,65,780,0,0,4.6,87.7,7.7,9 and Algebra I
14146,27,MORRIS,3460,MOUNTAIN LAKES BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,128,759,3.1,9.4,21.1,62.5,3.9,9 and Algebra I
14177,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,50.0,PARSIPPANY HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,155,746,4.5,12.9,36.1,45.8,.6,9 and Algebra I
14195,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,53.0,PARSIPPANY HILLS HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,170,736,12.4,15.9,37.1,34.7,0,9 and Algebra I
14212,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,55.0,BROOKLAWN MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,88,796,0,0,0,69.3,30.7,9 and Algebra I
14225,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,60.0,CENTRAL MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,81,798,0,0,1.2,65.4,33.3,9 and Algebra I
14236,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,510,16,494,760,5.7,9.5,24.3,49.4,11.1,9 and Algebra I
14256,27,MORRIS,4000,LONG HILL TWP,30.0,CENTRAL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,75,769,0,4,14.7,76,5.3,9 and Algebra I
14267,27,MORRIS,4000,LONG HILL TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,76,769,0,3.9,14.5,76.3,5.3,9 and Algebra I
14279,27,MORRIS,4080,PEQUANNOCK TWP,50.0,PEQUANNOCK TOWNSHIP HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,129,12,117,731,12.8,29.9,29.1,28.2,0,9 and Algebra I
14295,27,MORRIS,4080,PEQUANNOCK TWP,80.0,PEQUANNOCK VALLEY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,60,780,0,0,3.3,91.7,5,9 and Algebra I
14306,27,MORRIS,4080,PEQUANNOCK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,189,12,177,747,8.5,19.8,20.3,49.7,1.7,9 and Algebra I
14323,27,MORRIS,4330,RANDOLPH TWP,50.0,RANDOLPH HIGH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,269,736,9.3,23.4,34.9,32,.4,9 and Algebra I
14341,27,MORRIS,4330,RANDOLPH TWP,75.0,RANDOLPH MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,159,790,0,0,3.1,74.8,22,9 and Algebra I
14355,27,MORRIS,4330,RANDOLPH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,440,12,428,756,5.8,14.7,23.1,47.9,8.4,9 and Algebra I
14376,27,MORRIS,4440,RIVERDALE BORO,50.0,RIVERDALE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,15,760,0,0,33.3,66.7,0,9 and Algebra I
14383,27,MORRIS,4440,RIVERDALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,15,760,0,0,33.3,66.7,0,9 and Algebra I
14390,27,MORRIS,4480,ROCKAWAY BORO,50.0,THOMAS JEFFERSON MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,17,773,0,0,5.9,94.1,0,9 and Algebra I
14402,27,MORRIS,4480,ROCKAWAY BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,17,773,0,0,5.9,94.1,0,9 and Algebra I
14414,27,MORRIS,4490,ROCKAWAY TWP,15.0,COPELAND MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,782,0,0,0,88.9,11.1,9 and Algebra I
14424,27,MORRIS,4490,ROCKAWAY TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,63,782,0,0,0,88.9,11.1,9 and Algebra I
14434,27,MORRIS,4560,ROXBURY TWP,50.0,ROXBURY HIGH SCHOOL,GH,TOTAL,ALL STUDENTS,284,22,262,737,9.2,22.9,32.4,35.5,0,9 and Algebra I
14452,27,MORRIS,4560,ROXBURY TWP,55.0,EISENHOWER MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,79,787,0,0,0,87.3,12.7,9 and Algebra I
14462,27,MORRIS,4560,ROXBURY TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,369,28,341,749,7,17.6,24.9,47.5,2.9,9 and Algebra I
14481,27,MORRIS,5520,WASHINGTON TWP,35.0,LONG VALLEY MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,137,787,0,0,.7,86.1,13.1,9 and Algebra I
14494,27,MORRIS,5520,WASHINGTON TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,137,787,0,0,.7,86.1,13.1,9 and Algebra I
14507,27,MORRIS,5660,WEST MORRIS REGIONAL,30.0,WEST MORRIS CENTRAL HIGH SCHOOL,I,TOTAL,ALL STUDENTS,231,12,219,747,6.8,15.5,26,51.6,0,9 and Algebra I
14525,27,MORRIS,5660,WEST MORRIS REGIONAL,50.0,WEST MORRIS MENDHAM HIGH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,113,730,18.6,22.1,32.7,26.5,0,9 and Algebra I
14538,27,MORRIS,5660,WEST MORRIS REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,353,21,332,741,10.8,17.8,28.3,43.1,0,9 and Algebra I
14556,27,MORRIS,5770,WHARTON BORO,30.0,ALFRED C. MACKINNON MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,36,792,0,0,2.8,69.4,27.8,9 and Algebra I
14566,27,MORRIS,5770,WHARTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,36,792,0,0,2.8,69.4,27.8,9 and Algebra I
14576,29,OCEAN,0185,BARNEGAT TWP,30.0,BARNEGAT HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,189,16,173,729,13.9,23.7,38.2,24.3,0,9 and Algebra I
14594,29,OCEAN,0185,BARNEGAT TWP,50.0,RUSSELL O. BRACKMAN MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,48,791,0,0,0,83.3,16.7,9 and Algebra I
14607,29,OCEAN,0185,BARNEGAT TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,237,16,221,742,10.9,18.6,29.9,37.1,3.6,9 and Algebra I
14640,29,OCEAN,0530,BRICK TWP,20.0,BRICK TOWNSHIP HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,177,12,165,714,23.6,35.2,37.6,3.6,0,9 and Algebra I
14657,29,OCEAN,0530,BRICK TWP,25.0,BRICK TOWNSHIP MEMORIAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,344,13,331,728,10.9,31.1,37.8,20.2,0,9 and Algebra I
14675,29,OCEAN,0530,BRICK TWP,43.0,LAKE RIVIERA MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,79,778,0,0,3.8,91.1,5.1,9 and Algebra I
14690,29,OCEAN,0530,BRICK TWP,90.0,VETERANS MEMORIAL MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,93,765,0,0,25.8,72,2.2,9 and Algebra I
14701,29,OCEAN,0530,BRICK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,695,27,668,736,11.2,24.1,32,31.7,.9,9 and Algebra I
14722,29,OCEAN,0770,CENTRAL REGIONAL,30.0,CENTRAL REGIONAL HIGH SCHOOL,B,TOTAL,ALL STUDENTS,269,15,254,735,12.6,24.4,28,34.6,.4,9 and Algebra I
14741,29,OCEAN,0770,CENTRAL REGIONAL,50.0,CENTRAL REGIONAL MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,39,817,0,0,0,25.6,74.4,9 and Algebra I
14750,29,OCEAN,0770,CENTRAL REGIONAL,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,310,17,293,746,10.9,21.2,24.2,33.4,10.2,9 and Algebra I
14770,29,OCEAN,2360,JACKSON TWP,20.0,JACKSON MEMORIAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,171,11,160,732,11.9,28.1,28.8,31.3,0,9 and Algebra I
14788,29,OCEAN,2360,JACKSON TWP,25.0,JACKSON LIBERTY HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,188,727,15.4,30.9,30.9,22.9,0,9 and Algebra I
14806,29,OCEAN,2360,JACKSON TWP,48.0,CHRISTA MCAULIFFE MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,81,772,0,1.2,8.6,86.4,3.7,9 and Algebra I
14819,29,OCEAN,2360,JACKSON TWP,55.0,CARL W. GOETZ MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,136,771,0,0,10.3,87.5,2.2,9 and Algebra I
14831,29,OCEAN,2360,JACKSON TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,588,23,565,746,8.5,18.4,22.1,49.9,1.1,9 and Algebra I
14853,29,OCEAN,2480,LACEY TWP,20.0,LACEY TOWNSHIP HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,241,19,222,719,22.1,32.9,32,13.1,0,9 and Algebra I
14870,29,OCEAN,2480,LACEY TWP,53.0,LACEY TOWNSHIP MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,108,762,0,0,17.6,82.4,0,9 and Algebra I
14884,29,OCEAN,2480,LACEY TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,354,24,330,733,14.8,22.1,27.3,35.8,0,9 and Algebra I
14924,29,OCEAN,2520,LAKEWOOD TWP,50.0,LAKEWOOD HIGH SCHOOL,ND,TOTAL,ALL STUDENTS,339,24,315,710,29.8,42.5,22.9,4.4,.3,9 and Algebra I
14942,29,OCEAN,2520,LAKEWOOD TWP,,DISTRICT WIDE,ND,TOTAL,ALL STUDENTS,343,26,317,710,30.3,42.3,22.7,4.4,.3,9 and Algebra I
14975,29,OCEAN,2940,MANCHESTER TWP,40.0,MANCHESTER TOWNSHIP HIGH SCHOOL,B,TOTAL,ALL STUDENTS,225,27,198,714,24.2,43.4,23.7,8.1,.5,9 and Algebra I
14994,29,OCEAN,2940,MANCHESTER TWP,45.0,MANCHESTER TOWNSHIP MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,44,784,0,0,6.8,75,18.2,9 and Algebra I
15007,29,OCEAN,2940,MANCHESTER TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,272,30,242,727,19.8,35.5,20.7,20.2,3.7,9 and Algebra I
15027,29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,55.0,PERFORMING ARTS ACADEMY OF THE OCEAN COUNTY VOCATIONAL TECH,V,TOTAL,ALL STUDENTS,*,*,19,749,0,0,47.4,52.6,0,9 and Algebra I
15038,29,OCEAN,3790,OCEAN COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,19,749,0,0,47.4,52.6,0,9 and Algebra I
15049,29,OCEAN,4105,PINELANDS REGIONAL,50.0,PINELANDS REGIONAL HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,63,696,50.8,44.4,4.8,0,0,9 and Algebra I
15063,29,OCEAN,4105,PINELANDS REGIONAL,60.0,PINELANDS REGIONAL JUNIOR HIGH SCHOOL,B,TOTAL,ALL STUDENTS,239,11,228,745,7.5,14,34.2,43,1.3,9 and Algebra I
15079,29,OCEAN,4105,PINELANDS REGIONAL,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,307,16,291,734,16.8,20.6,27.8,33.7,1,9 and Algebra I
15097,29,OCEAN,4190,PLUMSTED TWP,10.0,NEW EGYPT HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,83,737,4.8,30.1,34.9,30.1,0,9 and Algebra I
15112,29,OCEAN,4190,PLUMSTED TWP,80.0,NEW EGYPT MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,44,762,0,2.3,31.8,63.6,2.3,9 and Algebra I
15123,29,OCEAN,4190,PLUMSTED TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,127,745,3.1,20.5,33.9,41.7,.8,9 and Algebra I
15140,29,OCEAN,4210,POINT PLEASANT BORO,30.0,POINT PLEASANT BOROUGH HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,117,734,9.4,20.5,40.2,29.9,0,9 and Algebra I
15157,29,OCEAN,4210,POINT PLEASANT BORO,50.0,MEMORIAL MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,101,779,0,1,7.9,77.2,13.9,9 and Algebra I
15168,29,OCEAN,4210,POINT PLEASANT BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,229,11,218,754,5,11.5,25.2,51.8,6.4,9 and Algebra I
15186,29,OCEAN,4220,POINT PLEASANT BEACH BORO,50.0,POINT PLEASANT BEACH HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,56,748,1.8,8.9,41.1,48.2,0,9 and Algebra I
15201,29,OCEAN,4220,POINT PLEASANT BEACH BORO,60.0,G. HAROLD ANTRIM ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,18,784,0,0,0,94.4,5.6,9 and Algebra I
15210,29,OCEAN,4220,POINT PLEASANT BEACH BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,74,757,1.4,6.8,31.1,59.5,1.4,9 and Algebra I
15227,29,OCEAN,4950,SOUTHERN REGIONAL,50.0,SOUTHERN REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,525,74,451,733,14.9,23.9,29.3,31.9,0,9 and Algebra I
15243,29,OCEAN,4950,SOUTHERN REGIONAL,60.0,SOUTHERN REGIONAL MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,134,770,0,.7,19.4,73.1,6.7,9 and Algebra I
15256,29,OCEAN,4950,SOUTHERN REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,659,74,585,741,11.5,18.6,27,41.4,1.5,9 and Algebra I
15274,29,OCEAN,5190,TOMS RIVER REGIONAL,30.0,TOMS RIVER HIGH SCHOOL EAST,DE,TOTAL,ALL STUDENTS,294,15,279,730,9.3,33,30.1,27.6,0,9 and Algebra I
15292,29,OCEAN,5190,TOMS RIVER REGIONAL,40.0,TOMS RIVER HIGH SCHOOL NORTH,DE,TOTAL,ALL STUDENTS,409,22,387,730,12.4,28.4,32.6,26.6,0,9 and Algebra I
15311,29,OCEAN,5190,TOMS RIVER REGIONAL,50.0,TOMS RIVER HIGH SCHOOL SOUTH,DE,TOTAL,ALL STUDENTS,298,12,286,716,24.1,37.8,29.4,8.7,0,9 and Algebra I
15328,29,OCEAN,5190,TOMS RIVER REGIONAL,60.0,TOMS RIVER INTERMEDIATE SCHOOL EAST,DE,TOTAL,ALL STUDENTS,*,*,99,768,0,3,17.2,74.7,5.1,9 and Algebra I
15339,29,OCEAN,5190,TOMS RIVER REGIONAL,61.0,TOMS RIVER INTERMEDIATE SCHOOL SOUTH,DE,TOTAL,ALL STUDENTS,*,*,77,765,0,1.3,18.2,79.2,1.3,9 and Algebra I
15352,29,OCEAN,5190,TOMS RIVER REGIONAL,63.0,TOMS RIVER INTERMEDIATE SCHOOL NORTH,DE,TOTAL,ALL STUDENTS,*,*,102,772,0,2.9,15.7,73.5,7.8,9 and Algebra I
15365,29,OCEAN,5190,TOMS RIVER REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,1295,64,1231,735,11.6,25.8,27.7,33.7,1.1,9 and Algebra I
15385,31,PASSAIC,0420,BLOOMINGDALE BORO,50.0,WALTER T. BERGEN MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,16,779,0,0,6.3,81.3,12.5,9 and Algebra I
15393,31,PASSAIC,0420,BLOOMINGDALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,16,779,0,0,6.3,81.3,12.5,9 and Algebra I
15401,31,PASSAIC,0900,CLIFTON CITY,30.0,CLIFTON HIGH SCHOOL,CD,TOTAL,ALL STUDENTS,780,17,763,721,22.4,32.6,28,16.8,.1,9 and Algebra I
15420,31,PASSAIC,0900,CLIFTON CITY,35.0,CHRISTOPHER COLUMBUS MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,46,767,0,0,8.7,89.1,2.2,9 and Algebra I
15431,31,PASSAIC,0900,CLIFTON CITY,70.0,WOODROW WILSON MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,57,785,0,0,3.5,80.7,15.8,9 and Algebra I
15440,31,PASSAIC,0900,CLIFTON CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,888,20,868,728,19.9,28.7,25.3,24.8,1.3,9 and Algebra I
15460,31,PASSAIC,1920,HALEDON BORO,15.0,HALEDON PUBLIC SCHOOL,B,TOTAL,ALL STUDENTS,*,*,17,758,0,5.9,35.3,52.9,5.9,9 and Algebra I
15471,31,PASSAIC,1920,HALEDON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,17,758,0,5.9,35.3,52.9,5.9,9 and Algebra I
15482,31,PASSAIC,2100,HAWTHORNE BORO,50.0,HAWTHORNE HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,100,724,15,35,33,17,0,9 and Algebra I
15498,31,PASSAIC,2100,HAWTHORNE BORO,70.0,LINCOLN MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,45,755,0,8.9,26.7,62.2,2.2,9 and Algebra I
15508,31,PASSAIC,2100,HAWTHORNE BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,157,12,145,734,10.3,26.9,31,31,.7,9 and Algebra I
15525,31,PASSAIC,2510,LAKELAND REGIONAL,50.0,LAKELAND REGIONAL HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,184,14,170,730,14.1,25.9,30,30,0,9 and Algebra I
15541,31,PASSAIC,2510,LAKELAND REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,184,14,170,730,14.1,25.9,30,30,0,9 and Algebra I
15557,31,PASSAIC,2700,LITTLE FALLS TWP,50.0,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,FG,TOTAL,ALL STUDENTS,*,*,23,786,0,0,0,95.7,4.3,9 and Algebra I
15566,31,PASSAIC,2700,LITTLE FALLS TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,23,786,0,0,0,95.7,4.3,9 and Algebra I
15575,31,PASSAIC,3640,NORTH HALEDON BORO,50.0,HIGH MOUNTAIN MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,16,797,0,0,0,68.8,31.3,9 and Algebra I
15584,31,PASSAIC,3640,NORTH HALEDON BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,16,797,0,0,0,68.8,31.3,9 and Algebra I
15593,31,PASSAIC,3970,PASSAIC CITY,50.0,PASSAIC HIGH SCHOOL # 12,A,TOTAL,ALL STUDENTS,715,42,673,717,24.8,37,26.7,11.4,0,9 and Algebra I
15613,31,PASSAIC,3970,PASSAIC CITY,95.0,LINCOLN MIDDLE SCHOOL # 4,A,TOTAL,ALL STUDENTS,*,*,827,722,23.5,33.7,26,16.6,.2,9 and Algebra I
15629,31,PASSAIC,3970,PASSAIC CITY,300.0,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO 20,A,TOTAL,ALL STUDENTS,*,*,114,755,4.4,13.2,21.9,57,3.5,9 and Algebra I
15642,31,PASSAIC,3970,PASSAIC CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1675,55,1620,722,22.8,33.6,25.9,17.2,.4,9 and Algebra I
15663,31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,10.0,PASSAIC COUNTY-MANCHESTER REGIONAL HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,233,716,24.9,36.9,29.6,8.6,0,9 and Algebra I
15682,31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,233,716,24.9,36.9,29.6,8.6,0,9 and Algebra I
15701,31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,50.0,PASSAIC VALLEY REGIONAL HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,238,728,13.4,32.8,30.3,23.5,0,9 and Algebra I
15719,31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,238,728,13.4,32.8,30.3,23.5,0,9 and Algebra I
15737,31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,50.0,PASSAIC COUNTY TECHNICAL INSTITUTE,V,TOTAL,ALL STUDENTS,*,*,747,751,3.5,14.2,25.7,55.4,1.2,9 and Algebra I
15753,31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,,DISTRICT WIDE,V,TOTAL,ALL STUDENTS,*,*,747,751,3.5,14.2,25.7,55.4,1.2,9 and Algebra I
15769,31,PASSAIC,4010,PATERSON CITY,1.0,SCHOOL OF INFORMATION TECHNOLOGY,A,TOTAL,ALL STUDENTS,*,*,203,712,29.1,42.4,19.7,8.9,0,9 and Algebra I
15785,31,PASSAIC,4010,PATERSON CITY,2.0,SCHOOL OF CULINARY ARTS  HOSPITALITY & TOURISM,A,TOTAL,ALL STUDENTS,*,*,212,708,33,45.3,18.4,3.3,0,9 and Algebra I
15800,31,PASSAIC,4010,PATERSON CITY,3.0,SCHOOL OF GOVERNMENT & PUBLIC ADMINISTRATION,A,TOTAL,ALL STUDENTS,251,13,238,709,34,42.9,18.5,4.6,0,9 and Algebra I
15815,31,PASSAIC,4010,PATERSON CITY,4.0,SCHOOL OF HEALTH SCIENCE,A,TOTAL,ALL STUDENTS,*,*,63,727,12.7,34.9,33.3,17.5,1.6,9 and Algebra I
15831,31,PASSAIC,4010,PATERSON CITY,5.0,SCHOOL OF EARTH AND SPACE SCIENCE,A,TOTAL,ALL STUDENTS,*,*,54,718,29.6,25.9,33.3,11.1,0,9 and Algebra I
15845,31,PASSAIC,4010,PATERSON CITY,6.0,ALTERNATIVE HIGH SCHOOL,A,TOTAL,ALL STUDENTS,51,15,36,696,52.8,44.4,2.8,0,0,9 and Algebra I
15861,31,PASSAIC,4010,PATERSON CITY,20.0,ROSA L. PARKS SCHOOL OF FINE AND PERFORMING ARTS,A,TOTAL,ALL STUDENTS,*,*,67,725,7.5,35.8,44.8,11.9,0,9 and Algebra I
15874,31,PASSAIC,4010,PATERSON CITY,35.0,INTERNATIONAL HIGH SCHOOL,A,TOTAL,ALL STUDENTS,*,*,114,715,25.4,41.2,22.8,10.5,0,9 and Algebra I
15890,31,PASSAIC,4010,PATERSON CITY,43.0,ALEXANDER HAMILTON ACADEMY,A,TOTAL,ALL STUDENTS,*,*,13,761,0,0,23.1,76.9,0,9 and Algebra I
15897,31,PASSAIC,4010,PATERSON CITY,60.0,SCHOOL 2,A,TOTAL,ALL STUDENTS,*,*,12,761,0,0,16.7,83.3,0,9 and Algebra I
15905,31,PASSAIC,4010,PATERSON CITY,70.0,SCHOOL 3,A,TOTAL,ALL STUDENTS,*,*,14,749,0,0,57.1,42.9,0,9 and Algebra I
15919,31,PASSAIC,4010,PATERSON CITY,110.0,SCHOOL 7,A,TOTAL,ALL STUDENTS,*,*,15,751,6.7,0,46.7,46.7,0,9 and Algebra I
15937,31,PASSAIC,4010,PATERSON CITY,130.0,CHARLES J RILEY SCHOOL 9,A,TOTAL,ALL STUDENTS,*,*,33,762,0,0,30.3,66.7,3,9 and Algebra I
15948,31,PASSAIC,4010,PATERSON CITY,170.0,SCHOOL 13,A,TOTAL,ALL STUDENTS,*,*,14,752,0,14.3,28.6,57.1,0,9 and Algebra I
15957,31,PASSAIC,4010,PATERSON CITY,220.0,SCHOOL 18,A,TOTAL,ALL STUDENTS,*,*,18,760,5.6,0,22.2,66.7,5.6,9 and Algebra I
15965,31,PASSAIC,4010,PATERSON CITY,250.0,SCHOOL 21,A,TOTAL,ALL STUDENTS,*,*,12,738,0,8.3,75,16.7,0,9 and Algebra I
15974,31,PASSAIC,4010,PATERSON CITY,280.0,SCHOOL 25,A,TOTAL,ALL STUDENTS,*,*,26,750,0,15.4,30.8,50,3.8,9 and Algebra I
15983,31,PASSAIC,4010,PATERSON CITY,290.0,SCHOOL 26,A,TOTAL,ALL STUDENTS,*,*,25,745,0,12,48,40,0,9 and Algebra I
15992,31,PASSAIC,4010,PATERSON CITY,301.0,DON BOSCO ACADEMY,A,TOTAL,ALL STUDENTS,*,*,78,743,5.1,17.9,34.6,39.7,2.6,9 and Algebra I
