COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,LATEST_REGISTERED TO TEST_MATH,LATEST_NOT TESTED ** (See Below)_MATH,LATEST_VALID SCORES_MATH,LATEST_MEAN SCALE SCORE_MATH,LATEST_L1 PERCENT_MATH,LATEST_L2 PERCENT_MATH,LATEST_L3 PERCENT_MATH,LATEST_L4 PERCENT_MATH,LATEST_L5 PERCENT_MATH,GRADE,LATEST_REGISTERED TO TEST_LA,LATEST_NOT TESTED ** (See Below)_LA,LATEST_VALID SCORES_LA,LATEST_MEAN SCALE SCORE_LA,LATEST_L1 PERCENT_LA,LATEST_L2 PERCENT_LA,LATEST_L3 PERCENT_LA,LATEST_L4 PERCENT_LA,LATEST_L5 PERCENT_LA
35,SOMERSET,3320,MONTGOMERY TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,100,730,12,30,32,26,0,8,*,*,394,771,2.8,6.3,16.2,48.5,26.1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,300.0,NORTH PLAINFIELD MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,180,19,161,706,38.5,34.2,22.4,5,0,8,212,21,191,733,22,18.8,23.6,31.9,3.7
35,SOMERSET,3670,NORTH PLAINFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,181,19,162,706,38.9,34,22.2,4.9,0,8,213,21,192,733,21.9,18.8,24,31.8,3.6
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,40.0,BERNARDSVILLE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,86,32,54,725,18.5,27.8,25.9,27.8,0,8,152,47,105,767,6.7,10.5,12.4,41,29.5
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,86,32,54,725,18.5,27.8,25.9,27.8,0,8,152,47,105,767,6.7,10.5,12.4,41,29.5
35,SOMERSET,4820,SOMERVILLE BORO,55.0,SOMERVILLE MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,78,715,33.3,30.8,15.4,20.5,0,8,*,*,103,755,10.7,10.7,21.4,37.9,19.4
35,SOMERSET,4820,SOMERVILLE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,79,714,32.9,31.6,15.2,20.3,0,8,*,*,104,754,11.5,10.6,21.2,37.5,19.2
35,SOMERSET,4850,SOUTH BOUND BROOK,60.0,ROBERT MORRIS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,50,743,12,22,28,30,8,8,*,*,50,745,12,16,22,46,4
35,SOMERSET,4850,SOUTH BOUND BROOK,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,50,743,12,22,28,30,8,8,*,*,50,745,12,16,22,46,4
35,SOMERSET,5470,WARREN TWP,33.0,WARREN MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,91,734,9.9,23.1,30.8,36.3,0,8,224,11,213,762,5.2,11.7,19.7,44.6,18.8
35,SOMERSET,5470,WARREN TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,91,734,9.9,23.1,30.8,36.3,0,8,224,11,213,762,5.2,11.7,19.7,44.6,18.8
35,SOMERSET,5540,WATCHUNG BORO,50.0,VALLEY VIEW SCHOOL,I,TOTAL,ALL STUDENTS,73,56,17,726,23.5,11.8,47.1,17.6,0,8,*,*,71,778,1.4,2.8,14.1,52.1,29.6
35,SOMERSET,5540,WATCHUNG BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,73,56,17,726,23.5,11.8,47.1,17.6,0,8,*,*,71,778,1.4,2.8,14.1,52.1,29.6
37,SUSSEX,0090,ANDOVER REG,40.0,LONG POND SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,24,721,29.2,16.7,37.5,16.7,0,8,*,*,39,751,5.1,12.8,23.1,53.8,5.1
37,SUSSEX,0090,ANDOVER REG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,24,721,29.2,16.7,37.5,16.7,0,8,*,*,39,751,5.1,12.8,23.1,53.8,5.1
37,SUSSEX,0640,BYRAM TWP,30.0,BYRAM INTERMEDIATE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,64,721,20.3,34.4,26.6,18.8,0,8,*,*,109,758,7.3,10.1,19.3,48.6,14.7
37,SUSSEX,0640,BYRAM TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,64,721,20.3,34.4,26.6,18.8,0,8,*,*,109,758,7.3,10.1,19.3,48.6,14.7
37,SUSSEX,1560,FRANKFORD TWP,50.0,FRANKFORD TOWNSHIP SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,19,717,21.1,36.8,36.8,5.3,0,8,*,*,65,758,1.5,10.8,23.1,52.3,12.3
37,SUSSEX,1560,FRANKFORD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,19,717,21.1,36.8,36.8,5.3,0,8,*,*,65,758,1.5,10.8,23.1,52.3,12.3
37,SUSSEX,1570,FRANKLIN BORO,60.0,FRANKLIN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,37,706,35.1,35.1,24.3,5.4,0,8,*,*,50,744,14,14,22,48,2
37,SUSSEX,1570,FRANKLIN BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,37,706,35.1,35.1,24.3,5.4,0,8,*,*,50,744,14,14,22,48,2
37,SUSSEX,2030,HARDYSTON TWP,30.0,HARDYSTON TOWNSHIP MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,57,748,7,15.8,21.1,54.4,1.8,8,*,*,68,765,5.9,11.8,17.6,38.2,26.5
37,SUSSEX,2030,HARDYSTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,57,748,7,15.8,21.1,54.4,1.8,8,*,*,68,765,5.9,11.8,17.6,38.2,26.5
37,SUSSEX,2240,HOPATCONG,40.0,HOPATCONG MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,734,13.7,20.5,28.8,37,0,8,*,*,106,753,5.7,11.3,25.5,46.2,11.3
37,SUSSEX,2240,HOPATCONG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,73,734,13.7,20.5,28.8,37,0,8,*,*,106,753,5.7,11.3,25.5,46.2,11.3
37,SUSSEX,2465,KITTATINNY REGIONAL,50.0,KITTATINNY REGIONAL HIGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,125,722,20.8,31.2,30.4,17.6,0,8,*,*,171,740,12.3,20.5,27.5,33.3,6.4
37,SUSSEX,2465,KITTATINNY REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,125,722,20.8,31.2,30.4,17.6,0,8,*,*,171,740,12.3,20.5,27.5,33.3,6.4
37,SUSSEX,2490,LAFAYETTE TWP,50.0,LAFAYETTE TOWNSHIP SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,16,738,6.3,25,37.5,31.3,0,8,*,*,28,780,0,0,14.3,57.1,28.6
37,SUSSEX,2490,LAFAYETTE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,16,738,6.3,25,37.5,31.3,0,8,*,*,28,780,0,0,14.3,57.1,28.6
37,SUSSEX,3590,NEWTON TOWN,60.0,HALSTED MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,64,729,21.9,17.2,29.7,31.3,0,8,*,*,71,758,8.5,9.9,22.5,42.3,16.9
37,SUSSEX,3590,NEWTON TOWN,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,65,728,23.1,16.9,29.2,30.8,0,8,*,*,72,757,9.7,9.7,22.2,41.7,16.7
37,SUSSEX,3840,OGDENSBURG BORO,50.0,OGDENSBURG BOROUGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,17,752,0,11.8,29.4,58.8,0,8,*,*,20,761,5,5,20,60,10
37,SUSSEX,3840,OGDENSBURG BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,17,752,0,11.8,29.4,58.8,0,8,*,*,20,761,5,5,20,60,10
37,SUSSEX,4960,SPARTA TWP,57.0,SPARTA MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,126,734,7.1,28.6,34.9,28.6,.8,8,260,11,249,762,3.2,9.2,20.5,52.2,14.9
37,SUSSEX,4960,SPARTA TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,126,734,7.1,28.6,34.9,28.6,.8,8,260,11,249,762,3.2,9.2,20.5,52.2,14.9
37,SUSSEX,5030,STANHOPE BORO,50.0,VALLEY ROAD SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,20,711,25,45,20,10,0,8,*,*,40,762,10,7.5,15,37.5,30
37,SUSSEX,5030,STANHOPE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,20,711,25,45,20,10,0,8,*,*,40,762,10,7.5,15,37.5,30
37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,60.0,SUSSEX MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,85,12,73,706,38.4,35.6,23.3,2.7,0,8,114,12,102,733,19.6,20.6,26.5,28.4,4.9
37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,85,12,73,706,38.4,35.6,23.3,2.7,0,8,114,12,102,733,19.6,20.6,26.5,28.4,4.9
37,SUSSEX,5360,VERNON TWP,25.0,GLEN MEADOW MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,182,727,15.4,31.3,31.9,21.4,0,8,*,*,242,749,9.1,15.7,25.6,38.8,10.7
37,SUSSEX,5360,VERNON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,182,727,15.4,31.3,31.9,21.4,0,8,*,*,242,749,9.1,15.7,25.6,38.8,10.7
39,UNION,0310,BERKELEY HEIGHTS TWP,30.0,COLUMBIA MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,72,724,18.1,31.9,30.6,19.4,0,8,*,*,204,765,3.9,6.9,18.6,52.5,18.1
39,UNION,0310,BERKELEY HEIGHTS TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,72,724,18.1,31.9,30.6,19.4,0,8,*,*,204,765,3.9,6.9,18.6,52.5,18.1
39,UNION,0850,CLARK TWP,35.0,CARL H. KUMPF SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,107,732,10.3,27.1,32.7,29.9,0,8,*,*,163,748,14.7,11,23.9,36.2,14.1
39,UNION,0850,CLARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,107,732,10.3,27.1,32.7,29.9,0,8,*,*,163,748,14.7,11,23.9,36.2,14.1
39,UNION,0980,CRANFORD TWP,33.0,HILLSIDE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,54,724,18.5,33.3,33.3,14.8,0,8,*,*,134,759,4.5,13.4,19.4,47.8,14.9
39,UNION,0980,CRANFORD TWP,37.0,ORANGE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,65,737,9.2,13.8,44.6,32.3,0,8,*,*,166,778,1.2,3,10.2,57.2,28.3
39,UNION,0980,CRANFORD TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,119,731,13.4,22.7,39.5,24.4,0,8,*,*,300,770,2.7,7.7,14.3,53,22.3
39,UNION,1320,ELIZABETH CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,17,685,64.7,29.4,5.9,0,0,8,1743,69,1674,745,13.4,14.9,23.7,39.2,8.7
39,UNION,1710,GARWOOD BORO,50.0,LINCOLN,DE,TOTAL,ALL STUDENTS,*,*,12,693,58.3,25,16.7,0,0,8,*,*,29,765,10.3,6.9,17.2,31,34.5
39,UNION,1710,GARWOOD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,12,693,58.3,25,16.7,0,0,8,*,*,29,765,10.3,6.9,17.2,31,34.5
39,UNION,2190,HILLSIDE TWP,85.0,WALTER O. KRUMBIEGEL MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,182,708,37.9,31.9,24.7,5.5,0,8,*,*,245,736,17.1,17.6,28.6,33.9,2.9
39,UNION,2190,HILLSIDE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,183,708,38.3,31.7,24.6,5.5,0,8,*,*,246,736,17.5,17.5,28.5,33.7,2.8
39,UNION,2420,KENILWORTH BORO,10.0,DAVID BREARLEY MIDDLE/HIGH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,77,706,37.7,42.9,16.9,2.6,0,8,*,*,112,740,14.3,14.3,30.4,34.8,6.3
39,UNION,2420,KENILWORTH BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,77,706,37.7,42.9,16.9,2.6,0,8,*,*,112,740,14.3,14.3,30.4,34.8,6.3
39,UNION,2660,LINDEN CITY,60.0,MYLES J. MCMANUS MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,83,14,69,696,52.2,31.9,14.5,1.4,0,8,241,26,215,744,11.6,16.3,29.8,33.5,8.8
39,UNION,2660,LINDEN CITY,70.0,JOSEPH E. SOEHL MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,77,701,42.9,39,16.9,1.3,0,8,*,*,184,741,16.3,15.8,27.2,34.8,6
39,UNION,2660,LINDEN CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,169,22,147,699,46.9,36.1,15.6,1.4,0,8,434,34,400,742,14,16,28.5,34,7.5
39,UNION,3470,MOUNTAINSIDE BORO,30.0,DEERFIELD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,45,722,22.2,31.1,33.3,13.3,0,8,*,*,94,757,5.3,10.6,21.3,51.1,11.7
39,UNION,3470,MOUNTAINSIDE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,45,722,22.2,31.1,33.3,13.3,0,8,*,*,94,757,5.3,10.6,21.3,51.1,11.7
39,UNION,3560,NEW PROVIDENCE BORO,80.0,NEW PROVIDENCE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,112,749,7.1,16.1,18.8,56.3,1.8,8,*,*,182,771,4.4,11.5,11,37.9,35.2
39,UNION,3560,NEW PROVIDENCE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,112,749,7.1,16.1,18.8,56.3,1.8,8,*,*,182,771,4.4,11.5,11,37.9,35.2
39,UNION,4160,PLAINFIELD CITY,52.0,PLAINFIELD ACADEMY FOR THE ARTS & ADVANCED STUDIES,B,TOTAL,ALL STUDENTS,64,11,53,734,11.3,28.3,28.3,30.2,1.9,8,64,11,53,731,9.4,30.2,37.7,22.6,0
39,UNION,4160,PLAINFIELD CITY,60.0,HUBBARD MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,160,713,31.3,31.3,28.8,8.8,0,8,*,*,152,717,29.6,27.6,25.7,17.1,0
39,UNION,4160,PLAINFIELD CITY,70.0,MAXSON MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,172,709,32,39,22.7,6.4,0,8,208,13,195,732,22.1,16.9,28.2,28.7,4.1
39,UNION,4160,PLAINFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,490,40,450,711,32.9,32.4,24.4,10,.2,8,485,52,433,726,22.2,23.6,29.6,22.9,1.8
39,UNION,4290,RAHWAY CITY,60.0,RAHWAY 7TH & 8TH GRADE ACADEMY,CD,TOTAL,ALL STUDENTS,*,*,39,682,69.2,30.8,0,0,0,8,266,13,253,740,17.4,16.6,25.7,32.8,7.5
39,UNION,4290,RAHWAY CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,39,682,69.2,30.8,0,0,0,8,267,13,254,740,17.3,16.5,26,32.7,7.5
39,UNION,4540,ROSELLE BORO,60.0,GRACE WILDAY JUNIOR HIGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,128,706,39.1,32.8,25,3.1,0,8,*,*,190,750,10,14.2,28.9,32.1,14.7
39,UNION,4540,ROSELLE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,128,706,39.1,32.8,25,3.1,0,8,*,*,190,750,10,14.2,28.9,32.1,14.7
39,UNION,4550,ROSELLE PARK BORO,85.0,ROSELLE PARK MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,126,729,14.3,31,28.6,24.6,1.6,8,*,*,166,754,2.4,19.3,29.5,31.9,16.9
39,UNION,4550,ROSELLE PARK BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,126,729,14.3,31,28.6,24.6,1.6,8,*,*,166,754,2.4,19.3,29.5,31.9,16.9
39,UNION,5090,SUMMIT CITY,60.0,LAWTON C. JOHNSON SUMMIT MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,170,14,156,738,13.5,16,26.9,43.6,0,8,311,18,293,776,3.8,2,14.3,48.1,31.7
39,UNION,5090,SUMMIT CITY,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,170,14,156,738,13.5,16,26.9,43.6,0,8,311,18,293,776,3.8,2,14.3,48.1,31.7
39,UNION,5290,UNION TWP,60.0,BURNET MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,252,59,193,720,25.9,23.3,32.1,18.7,0,8,336,61,275,741,14.9,17.5,26.9,32.7,8
39,UNION,5290,UNION TWP,70.0,KAWAMEEH MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,136,17,119,722,18.5,37,30.3,14.3,0,8,222,23,199,754,8,16.6,24.6,30.2,20.6
39,UNION,5290,UNION TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,388,76,312,721,23.1,28.5,31.4,17,0,8,558,84,474,747,12,17.1,25.9,31.6,13.3
39,UNION,5730,WESTFIELD TOWN,60.0,ROOSEVELT INTERMEDIATE SCHOOL,I,TOTAL,ALL STUDENTS,101,25,76,737,6.6,22.4,38.2,32.9,0,8,257,56,201,769,1.5,4,19.4,54.2,20.9
39,UNION,5730,WESTFIELD TOWN,70.0,THOMAS EDISON INTERMEDIATE SCHOOL,I,TOTAL,ALL STUDENTS,138,12,126,734,9.5,23.8,32.5,34.1,0,8,292,19,273,765,1.8,7.7,19.8,53.5,17.2
39,UNION,5730,WESTFIELD TOWN,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,239,37,202,735,8.4,23.3,34.7,33.7,0,8,549,75,474,766,1.7,6.1,19.6,53.8,18.8
39,UNION,5810,WINFIELD TWP,60.0,WINFIELD TOWNSHIP,B,TOTAL,ALL STUDENTS,*,*,12,701,50,33.3,16.7,0,0,8,*,*,17,738,11.8,17.6,23.5,47.1,0
39,UNION,5810,WINFIELD TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,12,701,50,33.3,16.7,0,0,8,*,*,17,738,11.8,17.6,23.5,47.1,0
41,WARREN,0030,ALLAMUCHY TWP,10.0,ALLAMUCHY TOWNSHIP SCHOOL,I,TOTAL,ALL STUDENTS,*,*,24,740,8.3,25,33.3,33.3,0,8,*,*,39,759,2.6,7.7,35.9,38.5,15.4
41,WARREN,0030,ALLAMUCHY TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,24,740,8.3,25,33.3,33.3,0,8,*,*,39,759,2.6,7.7,35.9,38.5,15.4
41,WARREN,0070,ALPHA BORO,10.0,ALPHA BOROUGH SCHOOL,B,TOTAL,ALL STUDENTS,*,*,14,714,14.3,57.1,28.6,0,0,8,*,*,24,742,12.5,16.7,25,37.5,8.3
41,WARREN,0070,ALPHA BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,14,714,14.3,57.1,28.6,0,0,8,*,*,24,742,12.5,16.7,25,37.5,8.3
41,WARREN,0280,BELVIDERE TOWN,30.0,OXFORD STREET ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,21,717,23.8,38.1,23.8,14.3,0,8,*,*,36,754,2.8,5.6,27.8,61.1,2.8
41,WARREN,0280,BELVIDERE TOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,21,717,23.8,38.1,23.8,14.3,0,8,*,*,36,754,2.8,5.6,27.8,61.1,2.8
41,WARREN,1785,GREAT MEADOWS REGIONAL,40.0,GREAT MEADOWS REGIONAL MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,72,739,8.3,22.2,30.6,38.9,0,8,*,*,95,762,2.1,6.3,24.2,55.8,11.6
41,WARREN,1785,GREAT MEADOWS REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,72,739,8.3,22.2,30.6,38.9,0,8,*,*,95,762,2.1,6.3,24.2,55.8,11.6
41,WARREN,1840,GREENWICH TWP,70.0,STEWARTSVILLE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,88,750,3.4,17,26.1,50,3.4,8,*,*,106,772,.9,3.8,14.2,60.4,20.8
41,WARREN,1840,GREENWICH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,88,750,3.4,17,26.1,50,3.4,8,*,*,106,772,.9,3.8,14.2,60.4,20.8
41,WARREN,1870,HACKETTSTOWN,60.0,HACKETTSTOWN MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,75,735,13.3,22.7,29.3,33.3,1.3,8,*,*,93,762,8.6,6.5,18.3,50.5,16.1
41,WARREN,1870,HACKETTSTOWN,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,75,735,13.3,22.7,29.3,33.3,1.3,8,*,*,93,762,8.6,6.5,18.3,50.5,16.1
41,WARREN,2040,HARMONY TWP,30.0,HARMONY TOWNSHIP SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,13,724,15.4,15.4,61.5,7.7,0,8,*,*,27,748,3.7,0,48.1,48.1,0
41,WARREN,2040,HARMONY TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,13,724,15.4,15.4,61.5,7.7,0,8,*,*,27,748,3.7,0,48.1,48.1,0
41,WARREN,2790,LOPATCONG TWP,60.0,LOPATCONG TOWNSHIP MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,44,716,27.3,34.1,25,13.6,0,8,*,*,100,767,3,10,17,49,21
41,WARREN,2790,LOPATCONG TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,44,716,27.3,34.1,25,13.6,0,8,*,*,100,767,3,10,17,49,21
41,WARREN,3675,NORTH WARREN REGIONAL,50.0,NORTH WARREN REGIONAL SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,120,733,11.7,20,39.2,29.2,0,8,*,*,153,748,8.5,13.7,26.8,47.7,3.3
41,WARREN,3675,NORTH WARREN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,120,733,11.7,20,39.2,29.2,0,8,*,*,153,748,8.5,13.7,26.8,47.7,3.3
41,WARREN,3890,OXFORD TWP,50.0,OXFORD CENTRAL SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,12,711,25,58.3,16.7,0,0,8,*,*,30,763,3.3,10,20,53.3,13.3
41,WARREN,3890,OXFORD TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,12,711,25,58.3,16.7,0,0,8,*,*,30,763,3.3,10,20,53.3,13.3
41,WARREN,4100,PHILLIPSBURG TOWN,110.0,PHILLIPSBURG MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,144,705,41,31.9,22.2,4.9,0,8,*,*,191,732,18.3,26.2,23,28.3,4.2
41,WARREN,4100,PHILLIPSBURG TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,144,705,41,31.9,22.2,4.9,0,8,*,*,191,732,18.3,26.2,23,28.3,4.2
41,WARREN,4200,POHATCONG TWP,40.0,POHATCONG TOWNSHIP SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,19,711,26.3,36.8,36.8,0,0,8,*,*,31,748,12.9,9.7,25.8,45.2,6.5
41,WARREN,4200,POHATCONG TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,19,711,26.3,36.8,36.8,0,0,8,*,*,31,748,12.9,9.7,25.8,45.2,6.5
41,WARREN,5465,WARREN HILLS REGIONAL,60.0,WARREN HILLS REGIONAL MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,195,16,179,723,17.3,34.6,33,14.5,.6,8,277,19,258,756,6.2,11.2,20.9,49.2,12.4
41,WARREN,5465,WARREN HILLS REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,199,18,181,723,18.2,34.3,32.6,14.4,.6,8,280,20,260,756,6.5,11.2,21.2,48.8,12.3
41,WARREN,5780,WHITE TWP,50.0,WHITE TOWNSHIP CONSOLIDATED SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,27,728,14.8,14.8,48.1,22.2,0,8,*,*,38,761,2.6,2.6,31.6,47.4,15.8
41,WARREN,5780,WHITE TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,27,728,14.8,14.8,48.1,22.2,0,8,*,*,38,761,2.6,2.6,31.6,47.4,15.8
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,900.0,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,56,743,3.6,28.6,28.6,33.9,5.4,8,*,*,77,762,0,18.2,20.8,44.2,16.9
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,56,743,3.6,28.6,28.6,33.9,5.4,8,*,*,77,762,0,18.2,20.8,44.2,16.9
80,CHARTERS,6017,FOUNDATION ACADEMY CS,932.0,FOUNDATION ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,43,746,9.3,11.6,18.6,60.5,0,8,*,*,65,767,6.2,3.1,18.5,50.8,21.5
80,CHARTERS,6017,FOUNDATION ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,43,746,9.3,11.6,18.6,60.5,0,8,*,*,65,767,6.2,3.1,18.5,50.8,21.5
80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,985.0,PRIDE ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,71,752,5.6,16.9,22.5,46.5,8.5,8,*,*,71,762,7,5.6,19.7,50.7,16.9
80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,71,752,5.6,16.9,22.5,46.5,8.5,8,*,*,71,762,7,5.6,19.7,50.7,16.9
80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,905.0,COMMUNITY CHARTER SCHOOL OF PATERSON,R,TOTAL,ALL STUDENTS,*,*,84,720,23.8,29.8,26.2,20.2,0,8,*,*,83,750,3.6,18.1,24.1,48.2,6
80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,84,720,23.8,29.8,26.2,20.2,0,8,*,*,83,750,3.6,18.1,24.1,48.2,6
