,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
18995,35,SOMERSET,5470,WARREN TWP,35.0,MT. HOREB SCHOOL,I,TOTAL,ALL STUDENTS,*,*,48,755,0,8.3,29.2,60.4,2.1,5
19007,35,SOMERSET,5470,WARREN TWP,40.0,ANGELO L. TOMASO SCHOOL,I,TOTAL,ALL STUDENTS,*,*,67,773,1.5,3,11.9,68.7,14.9,5
19018,35,SOMERSET,5470,WARREN TWP,50.0,WOODLAND SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,766,3.3,13.1,8.2,62.3,13.1,5
19029,35,SOMERSET,5470,WARREN TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,242,767,1.2,7.9,14.5,63.6,12.8,5
19044,35,SOMERSET,5540,WATCHUNG BORO,50.0,VALLEY VIEW SCHOOL,I,TOTAL,ALL STUDENTS,*,*,72,760,0,6.9,29.2,56.9,6.9,5
19058,35,SOMERSET,5540,WATCHUNG BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,72,760,0,6.9,29.2,56.9,6.9,5
19072,37,SUSSEX,0090,ANDOVER REG,40.0,LONG POND SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,51,735,13.7,19.6,29.4,35.3,2,5
19085,37,SUSSEX,0090,ANDOVER REG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,51,735,13.7,19.6,29.4,35.3,2,5
19098,37,SUSSEX,0640,BYRAM TWP,30.0,BYRAM INTERMEDIATE SCHOOL,I,TOTAL,ALL STUDENTS,92,11,81,748,3.7,12.3,35.8,46.9,1.2,5
19109,37,SUSSEX,0640,BYRAM TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,92,11,81,748,3.7,12.3,35.8,46.9,1.2,5
19120,37,SUSSEX,1560,FRANKFORD TWP,50.0,FRANKFORD TOWNSHIP SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,44,760,6.8,4.5,20.5,56.8,11.4,5
19130,37,SUSSEX,1560,FRANKFORD TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,44,760,6.8,4.5,20.5,56.8,11.4,5
19140,37,SUSSEX,1570,FRANKLIN BORO,60.0,FRANKLIN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,48,751,2.1,14.6,25,52.1,6.3,5
19152,37,SUSSEX,1570,FRANKLIN BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,48,751,2.1,14.6,25,52.1,6.3,5
19164,37,SUSSEX,1630,FREDON TWP,50.0,FREDON TOWNSHIP SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,40,747,2.5,17.5,30,50,0,5
19174,37,SUSSEX,1630,FREDON TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,40,747,2.5,17.5,30,50,0,5
19184,37,SUSSEX,1800,GREEN TWP,60.0,GREEN HILLS SCHOOL,I,TOTAL,ALL STUDENTS,*,*,51,775,0,0,17.6,68.6,13.7,5
19192,37,SUSSEX,1800,GREEN TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,51,775,0,0,17.6,68.6,13.7,5
19200,37,SUSSEX,1930,HAMBURG BORO,60.0,HAMBURG SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,25,755,4,12,20,60,4,5
19211,37,SUSSEX,1930,HAMBURG BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,25,755,4,12,20,60,4,5
19222,37,SUSSEX,1980,HAMPTON TWP,50.0,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,51,756,3.9,11.8,19.6,62.7,2,5
19232,37,SUSSEX,1980,HAMPTON TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,51,756,3.9,11.8,19.6,62.7,2,5
19242,37,SUSSEX,2030,HARDYSTON TWP,30.0,HARDYSTON TOWNSHIP MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,65,758,1.5,7.7,26.2,58.5,6.2,5
19253,37,SUSSEX,2030,HARDYSTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,65,758,1.5,7.7,26.2,58.5,6.2,5
19264,37,SUSSEX,2240,HOPATCONG,35.0,DURBAN AVENUE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,107,750,3.7,16.8,28,47.7,3.7,5
19277,37,SUSSEX,2240,HOPATCONG,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,107,750,3.7,16.8,28,47.7,3.7,5
19290,37,SUSSEX,2490,LAFAYETTE TWP,50.0,LAFAYETTE TOWNSHIP SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,23,761,0,17.4,17.4,47.8,17.4,5
19300,37,SUSSEX,2490,LAFAYETTE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,23,761,0,17.4,17.4,47.8,17.4,5
19310,37,SUSSEX,3300,MONTAGUE TWP,50.0,MONTAGUE TOWNSHIP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,29,752,6.9,13.8,24.1,48.3,6.9,5
19319,37,SUSSEX,3300,MONTAGUE TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,29,752,6.9,13.8,24.1,48.3,6.9,5
19328,37,SUSSEX,3590,NEWTON TOWN,60.0,HALSTED MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,80,736,12.5,22.5,28.8,36.3,0,5
19343,37,SUSSEX,3590,NEWTON TOWN,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,80,736,12.5,22.5,28.8,36.3,0,5
19358,37,SUSSEX,3840,OGDENSBURG BORO,50.0,OGDENSBURG BOROUGH SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,35,754,5.7,20,17.1,51.4,5.7,5
19368,37,SUSSEX,3840,OGDENSBURG BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,35,754,5.7,20,17.1,51.4,5.7,5
19378,37,SUSSEX,4650,SANDYSTON-WALPACK TWP,50.0,SANDYSTON WALPACK CONSOLIDATED SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,14,751,0,14.3,42.9,35.7,7.1,5
19385,37,SUSSEX,4650,SANDYSTON-WALPACK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,14,751,0,14.3,42.9,35.7,7.1,5
19392,37,SUSSEX,4960,SPARTA TWP,60.0,HELEN MORGAN SCHOOL,I,TOTAL,ALL STUDENTS,261,13,248,768,2.8,6,15.7,61.7,13.7,5
19405,37,SUSSEX,4960,SPARTA TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,261,13,248,768,2.8,6,15.7,61.7,13.7,5
19418,37,SUSSEX,5030,STANHOPE BORO,50.0,VALLEY ROAD SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,28,737,10.7,21.4,25,42.9,0,5
19431,37,SUSSEX,5030,STANHOPE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,28,737,10.7,21.4,25,42.9,0,5
19444,37,SUSSEX,5040,STILLWATER TWP,50.0,STILLWATER TOWNSHIP SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,40,760,2.5,7.5,27.5,57.5,5,5
19453,37,SUSSEX,5040,STILLWATER TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,40,760,2.5,7.5,27.5,57.5,5,5
19462,37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,70.0,WANTAGE ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,125,755,1.6,11.2,35.2,46.4,5.6,5
19474,37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,125,755,1.6,11.2,35.2,46.4,5.6,5
19486,37,SUSSEX,5360,VERNON TWP,30.0,LOUNSBERRY HOLLOW MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,235,749,4.7,13.2,28.1,52.8,1.3,5
19501,37,SUSSEX,5360,VERNON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,237,749,5.5,13.1,27.8,52.3,1.3,5
19516,39,UNION,0310,BERKELEY HEIGHTS TWP,20.0,THOMAS P. HUGHES SCHOOL,I,TOTAL,ALL STUDENTS,*,*,66,768,3,6.1,10.6,74.2,6.1,5
19528,39,UNION,0310,BERKELEY HEIGHTS TWP,40.0,MOUNTAIN PARK SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,773,1.6,1.6,11.5,72.1,13.1,5
19539,39,UNION,0310,BERKELEY HEIGHTS TWP,50.0,WILLIAM WOODRUFF SCHOOL,I,TOTAL,ALL STUDENTS,*,*,60,764,3.3,5,13.3,68.3,10,5
19550,39,UNION,0310,BERKELEY HEIGHTS TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,187,768,2.7,4.3,11.8,71.7,9.6,5
19562,39,UNION,0850,CLARK TWP,30.0,FRANK K. HEHNLY,FG,TOTAL,ALL STUDENTS,*,*,94,760,3.2,6.4,23.4,61.7,5.3,5
19575,39,UNION,0850,CLARK TWP,40.0,VALLEY ROAD SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,70,760,2.9,8.6,21.4,57.1,10,5
19587,39,UNION,0850,CLARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,164,760,3,7.3,22.6,59.8,7.3,5
19601,39,UNION,0980,CRANFORD TWP,33.0,HILLSIDE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,49,769,0,12.2,12.2,57.1,18.4,5
19615,39,UNION,0980,CRANFORD TWP,37.0,ORANGE AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,94,765,3.2,4.3,27.7,51.1,13.8,5
19627,39,UNION,0980,CRANFORD TWP,50.0,BROOKSIDE PLACE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,71,774,0,5.6,7,67.6,19.7,5
19637,39,UNION,0980,CRANFORD TWP,80.0,LIVINGSTON AVENUE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,74,770,0,1.4,18.9,66.2,13.5,5
19647,39,UNION,0980,CRANFORD TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,304,16,288,769,1,5.2,17.7,60.1,16,5
19661,39,UNION,1320,ELIZABETH CITY,30.0,TERENCE C. REILLY SCHOOL # 7,A,TOTAL,ALL STUDENTS,*,*,141,776,0,.7,7.8,77.3,14.2,5
19674,39,UNION,1320,ELIZABETH CITY,35.0,JOSEPH BATTIN SCHOOL NO. 4,A,TOTAL,ALL STUDENTS,*,*,88,732,15.9,23.9,27.3,33,0,5
19688,39,UNION,1320,ELIZABETH CITY,90.0,GEORGE WASHINGTON ACADEMY SCHOOL NO. 1,A,TOTAL,ALL STUDENTS,*,*,41,722,17.1,39,22,22,0,5
19699,39,UNION,1320,ELIZABETH CITY,100.0,WINFIELD SCOTT SCHOOL NO. 2,A,TOTAL,ALL STUDENTS,*,*,60,738,10,18.3,41.7,28.3,1.7,5
19713,39,UNION,1320,ELIZABETH CITY,110.0,NICHOLAS S. LACORTE-PETERSTOWN SCHOOL NO. 3,A,TOTAL,ALL STUDENTS,*,*,55,732,7.3,29.1,43.6,20,0,5
19726,39,UNION,1320,ELIZABETH CITY,120.0,LOUVERTURE-LAFAYETTE SCHOOL NO. 6,A,TOTAL,ALL STUDENTS,*,*,79,725,21.5,20.3,39.2,19,0,5
19739,39,UNION,1320,ELIZABETH CITY,150.0,ELMORA SCHOOL NO. 12,A,TOTAL,ALL STUDENTS,*,*,59,751,3.4,13.6,22,61,0,5
19753,39,UNION,1320,ELIZABETH CITY,160.0,BENJAMIN FRANKLIN SCHOOL NO. 13,A,TOTAL,ALL STUDENTS,*,*,45,725,17.8,35.6,33.3,13.3,0,5
19766,39,UNION,1320,ELIZABETH CITY,170.0,ABRAHAM LINCOLN SCHOOL NO. 14,A,TOTAL,ALL STUDENTS,*,*,79,740,8.9,17.7,32.9,39.2,1.3,5
19780,39,UNION,1320,ELIZABETH CITY,180.0,CHRISTOPHER COLUMBUS SCHOOL NO. 15,A,TOTAL,ALL STUDENTS,*,*,71,733,12.7,21.1,40.8,23.9,1.4,5
19794,39,UNION,1320,ELIZABETH CITY,190.0,MADISON MONROE SCHOOL NO. 16,A,TOTAL,ALL STUDENTS,*,*,57,738,12.3,12.3,36.8,38.6,0,5
19807,39,UNION,1320,ELIZABETH CITY,210.0,ROBERT MORRIS SCHOOL NO. 18,A,TOTAL,ALL STUDENTS,*,*,52,736,13.5,21.2,30.8,34.6,0,5
19820,39,UNION,1320,ELIZABETH CITY,220.0,WOODROW WILSON SCHOOL NO. 19,A,TOTAL,ALL STUDENTS,*,*,58,738,10.3,19,27.6,43.1,0,5
19833,39,UNION,1320,ELIZABETH CITY,230.0,JOHN MARSHAL SCHOOL NO. 20,A,TOTAL,ALL STUDENTS,*,*,38,729,7.9,36.8,34.2,21.1,0,5
19845,39,UNION,1320,ELIZABETH CITY,240.0,VICTOR MRAVLAG SCHOOL NO. 21,A,TOTAL,ALL STUDENTS,*,*,32,747,0,9.4,46.9,37.5,6.3,5
19858,39,UNION,1320,ELIZABETH CITY,250.0,WILLIAM F. HALLORAN SCHOOL NO.22,A,TOTAL,ALL STUDENTS,*,*,133,764,0,1.5,26.3,69.2,3,5
19870,39,UNION,1320,ELIZABETH CITY,260.0,NICHOLAS MURRAY BUTLER SCHOOL NO. 23,A,TOTAL,ALL STUDENTS,*,*,68,723,20.6,29.4,33.8,16.2,0,5
19884,39,UNION,1320,ELIZABETH CITY,280.0,CHARLES J. HUDSON SCHOOL NO. 25,A,TOTAL,ALL STUDENTS,*,*,64,726,18.8,29.7,26.6,25,0,5
19895,39,UNION,1320,ELIZABETH CITY,290.0,DR. ORLANDO EDREIRA ACADEMY SCHOOL NO. 26,A,TOTAL,ALL STUDENTS,*,*,53,747,0,20.8,39.6,37.7,1.9,5
19908,39,UNION,1320,ELIZABETH CITY,295.0,DR. ALBERT EINSTEIN ACADEMY SCHOOL NO. 29,A,TOTAL,ALL STUDENTS,*,*,61,747,3.3,11.5,39.3,41,4.9,5
19921,39,UNION,1320,ELIZABETH CITY,300.0,MABEL G. HOMES SCHOOL NO. 5,A,TOTAL,ALL STUDENTS,*,*,71,722,21.1,32.4,31,15.5,0,5
19935,39,UNION,1320,ELIZABETH CITY,301.0,IPREP ACADEMY SCHOOL NO 8,A,TOTAL,ALL STUDENTS,*,*,45,739,4.4,22.2,42.2,28.9,2.2,5
19949,39,UNION,1320,ELIZABETH CITY,302.0,JEROME DUNN ACADEMY NO 9,A,TOTAL,ALL STUDENTS,*,*,71,718,19.7,38,31,11.3,0,5
19962,39,UNION,1320,ELIZABETH CITY,305.0,RONALD REAGAN ACADEMY SCHOOL NO. 30,A,TOTAL,ALL STUDENTS,*,*,68,737,7.4,23.5,38.2,30.9,0,5
19975,39,UNION,1320,ELIZABETH CITY,310.0,DR. ANTONIA PANTOJA SCHOOL NO. 27,A,TOTAL,ALL STUDENTS,*,*,102,735,8.8,24.5,39.2,27.5,0,5
19989,39,UNION,1320,ELIZABETH CITY,315.0,JUAN PABLO DUARTE - JOSE JULIAN MARTI #28,A,TOTAL,ALL STUDENTS,*,*,78,727,15.4,28.2,34.6,21.8,0,5
20002,39,UNION,1320,ELIZABETH CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,1804,35,1769,739,10.3,20.5,31.9,35.4,1.9,5
20017,39,UNION,1710,GARWOOD BORO,50.0,LINCOLN,DE,TOTAL,ALL STUDENTS,*,*,39,752,5.1,12.8,28.2,48.7,5.1,5
20027,39,UNION,1710,GARWOOD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,39,752,5.1,12.8,28.2,48.7,5.1,5
20037,39,UNION,2190,HILLSIDE TWP,110.0,GEORGE WASHINGTON SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,210,741,9.5,17.1,31.4,39,2.9,5
20052,39,UNION,2190,HILLSIDE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,210,741,9.5,17.1,31.4,39,2.9,5
20067,39,UNION,2420,KENILWORTH BORO,50.0,WARREN G. HARDING ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,83,742,6,16.9,36.1,38.6,2.4,5
20081,39,UNION,2420,KENILWORTH BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,83,742,6,16.9,36.1,38.6,2.4,5
20095,39,UNION,2660,LINDEN CITY,80.0,NUMBER 1,B,TOTAL,ALL STUDENTS,*,*,64,741,14.1,20.3,20.3,42.2,3.1,5
20107,39,UNION,2660,LINDEN CITY,90.0,NUMBER 2,B,TOTAL,ALL STUDENTS,*,*,81,749,7.4,16,17.3,56.8,2.5,5
20121,39,UNION,2660,LINDEN CITY,115.0,NUMBER 4,B,TOTAL,ALL STUDENTS,*,*,68,740,10.3,23.5,25,39.7,1.5,5
20133,39,UNION,2660,LINDEN CITY,120.0,NUMBER 5,B,TOTAL,ALL STUDENTS,*,*,48,751,2.1,8.3,29.2,58.3,2.1,5
20147,39,UNION,2660,LINDEN CITY,130.0,NUMBER 6,B,TOTAL,ALL STUDENTS,*,*,41,745,7.3,14.6,29.3,46.3,2.4,5
20162,39,UNION,2660,LINDEN CITY,150.0,NUMBER 8,B,TOTAL,ALL STUDENTS,*,*,43,743,11.6,18.6,20.9,44.2,4.7,5
20175,39,UNION,2660,LINDEN CITY,160.0,NUMBER 9,B,TOTAL,ALL STUDENTS,73,16,57,750,1.8,17.5,31.6,45.6,3.5,5
20192,39,UNION,2660,LINDEN CITY,170.0,NUMBER 10,B,TOTAL,ALL STUDENTS,*,*,34,749,0,11.8,35.3,52.9,0,5
20203,39,UNION,2660,LINDEN CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,460,24,436,746,7.3,17,25,48.2,2.5,5
20220,39,UNION,3470,MOUNTAINSIDE BORO,30.0,DEERFIELD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,70,767,1.4,5.7,24.3,55.7,12.9,5
20230,39,UNION,3470,MOUNTAINSIDE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,70,767,1.4,5.7,24.3,55.7,12.9,5
20240,39,UNION,3560,NEW PROVIDENCE BORO,55.0,ALLEN W. ROBERTS SCHOOL,I,TOTAL,ALL STUDENTS,*,*,94,765,3.2,7.4,14.9,66,8.5,5
20251,39,UNION,3560,NEW PROVIDENCE BORO,90.0,SALT BROOK SCHOOL,I,TOTAL,ALL STUDENTS,*,*,100,773,3,2,10,68,17,5
20265,39,UNION,3560,NEW PROVIDENCE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,194,769,3.1,4.6,12.4,67,12.9,5
20279,39,UNION,4160,PLAINFIELD CITY,80.0,DEWITT D. BARLOW ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,59,734,13.6,28.8,32.2,23.7,1.7,5
20291,39,UNION,4160,PLAINFIELD CITY,100.0,CEDARBROOK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,84,16,68,732,11.8,30.9,26.5,30.9,0,5
20302,39,UNION,4160,PLAINFIELD CITY,110.0,CLINTON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,64,724,21.9,29.7,26.6,18.8,3.1,5
20314,39,UNION,4160,PLAINFIELD CITY,120.0,FREDERIC W. COOK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,31,746,6.5,16.1,22.6,51.6,3.2,5
20326,39,UNION,4160,PLAINFIELD CITY,130.0,EMERSON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,81,739,9.9,18.5,34.6,35.8,1.2,5
20338,39,UNION,4160,PLAINFIELD CITY,140.0,EVERGREEN ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,74,736,6.8,31.1,29.7,31.1,1.4,5
20352,39,UNION,4160,PLAINFIELD CITY,150.0,JEFFERSON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,71,723,15.5,42.3,26.8,15.5,0,5
20367,39,UNION,4160,PLAINFIELD CITY,170.0,CHARLES H. STILLMAN ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,41,732,7.3,26.8,51.2,14.6,0,5
20378,39,UNION,4160,PLAINFIELD CITY,180.0,WASHINGTON COMMUNITY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,84,723,22.6,31,28.6,17.9,0,5
20391,39,UNION,4160,PLAINFIELD CITY,190.0,WOODLAND ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,51,739,13.7,17.6,21.6,43.1,3.9,5
20405,39,UNION,4160,PLAINFIELD CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,654,30,624,732,13.6,28.2,29.8,27.1,1.3,5
20421,39,UNION,4290,RAHWAY CITY,80.0,FRANKLIN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,86,748,10.5,10.5,30.2,46.5,2.3,5
20436,39,UNION,4290,RAHWAY CITY,90.0,GROVER CLEVELAND ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,75,734,14.7,24,32,28,1.3,5
20448,39,UNION,4290,RAHWAY CITY,110.0,MADISON ELEMENTARY,CD,TOTAL,ALL STUDENTS,*,*,43,759,0,9.3,25.6,62.8,2.3,5
20462,39,UNION,4290,RAHWAY CITY,120.0,ROOSEVELT ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,81,757,2.5,11.1,23.5,58,4.9,5
20477,39,UNION,4290,RAHWAY CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,285,748,7.7,14,28.1,47.4,2.8,5
20493,39,UNION,4540,ROSELLE BORO,40.0,LEONARD V. MOORE MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,206,734,12.1,26.7,32.5,27.7,1,5
20507,39,UNION,4540,ROSELLE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,206,734,12.1,26.7,32.5,27.7,1,5
20521,39,UNION,4550,ROSELLE PARK BORO,60.0,ERNEST J. FINIZIO JR. - ALDENE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,46,745,2.2,17.4,28.3,50,2.2,5
20535,39,UNION,4550,ROSELLE PARK BORO,80.0,ROBERT GORDON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,41,763,2.4,4.9,26.8,56.1,9.8,5
20549,39,UNION,4550,ROSELLE PARK BORO,90.0,SHERMAN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,64,758,1.6,9.4,26.6,57.8,4.7,5
20564,39,UNION,4550,ROSELLE PARK BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,151,755,2,10.6,27.2,55,5.3,5
20580,39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,60.0,PARK MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,208,765,.5,9.1,16.8,65.4,8.2,5
20596,39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,65.0,TERRILL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,187,771,2.1,5.9,12.8,62,17.1,5
20608,39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,410,14,396,768,1.3,7.8,14.9,63.6,12.4,5
20624,39,UNION,5000,SPRINGFIELD TWP,70.0,JAMES CALDWELL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,79,761,3.8,6.3,20.3,58.2,11.4,5
20637,39,UNION,5000,SPRINGFIELD TWP,90.0,THELMA L. SANDMEIER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,93,761,3.2,8.6,18.3,60.2,9.7,5
20651,39,UNION,5000,SPRINGFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,172,761,3.5,7.6,19.2,59.3,10.5,5
20665,39,UNION,5090,SUMMIT CITY,70.0,BRAYTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,62,769,1.6,4.8,24.2,48.4,21,5
20680,39,UNION,5090,SUMMIT CITY,80.0,FRANKLIN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,783,0,0,11.1,60.3,28.6,5
20692,39,UNION,5090,SUMMIT CITY,90.0,JEFFERSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,27,763,7.4,7.4,22.2,40.7,22.2,5
20703,39,UNION,5090,SUMMIT CITY,100.0,LINCOLN-HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,60,800,0,0,3.3,36.7,60,5
20714,39,UNION,5090,SUMMIT CITY,120.0,WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,784,0,3.3,9.8,52.5,34.4,5
20725,39,UNION,5090,SUMMIT CITY,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,294,21,273,782,1.1,2.6,13.2,48.7,34.4,5
20740,39,UNION,5290,UNION TWP,85.0,JEFFERSON ELEMENTARY,DE,TOTAL,ALL STUDENTS,534,47,487,748,7.2,14.6,28.1,46.6,3.5,5
20756,39,UNION,5290,UNION TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,536,49,487,748,7.2,14.6,28.1,46.6,3.5,5
20772,39,UNION,5730,WESTFIELD TOWN,100.0,FRANKLIN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,130,11,119,769,0,8.4,9.2,73.1,9.2,5
20785,39,UNION,5730,WESTFIELD TOWN,120.0,JEFFERSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,115,769,0,3.5,15.7,69.6,11.3,5
20796,39,UNION,5730,WESTFIELD TOWN,140.0,MCKINLEY ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,770,1.6,6.3,11.1,68.3,12.7,5
20809,39,UNION,5730,WESTFIELD TOWN,145.0,TAMAQUES ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,100,765,4,6,21,56,13,5
20823,39,UNION,5730,WESTFIELD TOWN,150.0,WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,64,774,3.1,0,14.1,64.1,18.8,5
20834,39,UNION,5730,WESTFIELD TOWN,160.0,WILSON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,86,769,1.2,5.8,12.8,68.6,11.6,5
20843,39,UNION,5730,WESTFIELD TOWN,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,559,12,547,769,1.5,5.3,14.1,66.9,12.2,5
20877,41,WARREN,0030,ALLAMUCHY TWP,10.0,ALLAMUCHY TOWNSHIP SCHOOL,I,TOTAL,ALL STUDENTS,*,*,44,751,0,25,15.9,59.1,0,5
20888,41,WARREN,0030,ALLAMUCHY TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,44,751,0,25,15.9,59.1,0,5
